pid,still_employed,state,IP.Qualification,apply.time,first.accept.time,date.diff,first.shift,fifth.shift,day.diff.first_fifth,termination_date,IP.Application.Source,Prior.Work.History..years.,Prior.Work.History..distinct.jobs.
89281,Yes,MA,LPN,7/28/19,8/15/19,18,8/21/19,9/14/19,24,,Unknown,4,1
89290,Yes,OH,CNA,7/28/19,9/14/20,414,9/17/20,12/1/20,75,,Referral,5,2
89291,Yes,OH,RN,7/28/19,11/21/19,116,11/27/19,12/17/19,20,,Unknown,1,2
89327,Yes,PA,RN,7/29/19,8/6/19,8,8/10/19,11/9/19,91,12/1/20,Unknown,4,1
89359,Yes,OH,CNA,7/29/19,9/20/19,53,9/21/19,9/28/19,7,9/22/20,Unknown,5,1
89375,Yes,MD,LPN,7/29/19,11/3/19,97,11/10/19,12/17/19,37,,Unknown,6,2
89448,Yes,OH,CNA,7/29/19,8/27/19,29,8/28/19,1/13/20,138,,Unknown,1,1
89464,Yes,DE,CNA,7/29/19,8/11/19,13,9/22/19,10/13/19,21,,Job Board,3,2
89468,Yes,MA,CNA,7/29/19,8/13/19,15,8/16/19,9/6/19,21,,Unknown,3,1
89477,Yes,KY,RN,7/29/19,9/21/20,420,9/22/20,10/1/20,9,,Job Board,24,1
89484,Yes,FL,CNA,7/29/19,4/28/20,274,5/13/20,5/31/20,18,,Job Board,1,1
89499,Yes,OH,CNA,7/29/19,11/19/19,113,11/21/19,11/28/19,7,12/1/20,Unknown,1,1
89523,Yes,OH,CNA,7/29/19,1/24/20,179,2/1/20,2/5/20,4,,Unknown,6,1
89526,Yes,PA,LPN,7/30/19,8/28/19,29,9/7/19,9/15/19,8,,Unknown,1,1
89530,Yes,OH,LPN,7/30/19,8/8/19,9,8/16/19,9/14/19,29,,Unknown,1,1
89533,Yes,FL,CNA,7/30/19,3/7/20,221,3/12/20,3/18/20,6,,Job Board,2,1
89536,Yes,OH,CNA,7/30/19,1/15/20,169,1/19/20,10/10/20,265,,Unknown,2,1
89540,Yes,PA,CNA,7/30/19,9/23/19,55,10/1/19,11/11/19,41,12/1/20,Unknown,3,1
89544,Yes,FL,LPN,7/30/19,1/2/20,156,1/4/20,8/23/20,232,,Job Board,25,2
89556,Yes,IL,CNA,7/30/19,3/12/20,226,3/31/20,8/5/20,127,,Job Board,2,1
89559,Yes,OH,CNA,7/30/19,3/2/20,216,3/15/20,4/2/20,18,8/10/20,Job Board,1,2
89569,Yes,OH,CNA,7/30/19,6/3/20,309,6/8/20,6/18/20,10,,Job Board,1,1
89597,Yes,MA,CNA,7/30/19,8/9/19,10,8/11/19,8/17/19,6,,Unknown,9,1
89604,Yes,OH,LPN,7/30/19,10/1/19,63,10/5/19,12/31/19,87,,Unknown,1,2
89687,Yes,OH,LPN,7/30/19,9/9/19,41,9/20/19,11/1/19,42,,Job Board,7,1
89689,Yes,MA,CNA,7/30/19,9/14/19,46,9/25/19,10/26/19,31,,Unknown,1,1
89701,Yes,OH,CNA,7/30/19,10/24/19,86,12/1/19,1/14/20,44,,Unknown,7,1
89708,Yes,OH,CNA,7/30/19,9/16/19,48,9/19/19,11/26/20,434,,Job Board,4,3
89726,Yes,OH,LPN,7/30/19,8/6/20,373,8/6/20,8/14/20,8,,Unknown,2,1
89735,Yes,OH,CNA,7/30/19,9/25/20,423,10/1/20,10/19/20,18,,Job Board,1,1
89744,Yes,OH,CNA,7/30/19,1/16/20,170,1/18/20,1/31/20,13,,Unknown,2,3
89749,Yes,OH,LPN,7/30/19,6/27/20,333,6/28/20,7/20/20,22,,Unknown,1,1
89773,Yes,MA,CNA,7/30/19,9/10/19,42,9/14/19,9/23/19,9,,Unknown,2,1
89779,Yes,PA,RN,7/30/19,8/1/19,2,8/7/19,8/11/19,4,,Unknown,1,1
89785,Yes,OH,LPN,7/31/19,10/20/19,81,10/20/19,10/31/19,11,,Unknown,2,1
89788,Yes,PA,LPN,7/31/19,6/11/20,316,6/28/20,7/16/20,18,9/29/20,Unknown,3,1
89790,Yes,OH,CNA,7/31/19,12/18/19,140,12/21/19,1/27/20,37,,Unknown,0,1
89804,Yes,PA,LPN,7/31/19,8/8/19,8,9/5/19,9/19/19,14,,Unknown,3,1
89816,Yes,OH,CNA,7/31/19,8/16/19,16,9/1/19,9/19/19,18,,Unknown,4,1
89821,Yes,OH,CNA,7/31/19,3/20/20,233,3/29/20,4/13/20,15,,Unknown,4,1
89866,Yes,PA,CNA,7/31/19,6/15/20,320,6/19/20,10/1/20,104,,Job Board,0,1
89868,Yes,OH,RN,7/31/19,11/10/20,468,11/10/20,11/30/20,20,,Unknown,2,1
89882,Yes,OH,CNA,7/31/19,8/28/19,28,9/1/19,12/8/19,98,,Unknown,5,2
89904,Yes,PA,LPN,7/31/19,9/5/19,36,11/2/19,2/8/20,98,,Unknown,7,2
89905,Yes,NH,RN,7/31/19,12/30/19,152,1/4/20,3/15/20,71,,Job Board,1,2
89950,Yes,IL,CNA,8/1/19,8/29/19,28,10/28/19,1/1/20,65,,Job Board,2,1
89956,Yes,OH,CNA,8/1/19,4/14/20,257,4/25/20,9/7/20,135,9/29/20,Unknown,1,1
89959,Yes,NH,CNA,8/1/19,9/3/19,33,9/9/19,9/26/19,17,,Job Board,1,2
89976,Yes,OH,CNA,8/1/19,9/30/19,60,10/4/19,11/4/19,31,,Unknown,1,1
90010,Yes,OH,RN,8/1/19,10/27/19,87,2/25/20,3/12/20,16,,Unknown,14,1
90034,Yes,MA,CNA,8/1/19,9/29/20,425,10/4/20,11/15/20,42,,Unknown,2,1
90090,Yes,OH,LPN,8/1/19,2/24/20,207,3/1/20,3/15/20,14,,Referral,7,1
90091,Yes,PA,LPN,8/1/19,8/16/19,15,8/24/19,10/20/19,57,,Job Board,10,1
90099,Yes,MA,CNA,8/1/19,9/4/19,34,9/21/19,11/4/19,44,,Unknown,3,1
90102,Yes,NH,CNA,8/1/19,8/23/19,22,9/5/19,10/25/19,50,12/1/20,Google,1,1
90125,Yes,RI,RN,8/1/19,9/23/19,53,9/23/19,10/2/19,9,,Unknown,18,2
90188,Yes,OH,CNA,8/2/19,9/13/19,42,9/19/19,9/28/19,9,5/22/20,Unknown,1,1
90189,Yes,IL,CNA,8/2/19,11/22/19,112,11/28/19,12/27/19,29,,Unknown,3,1
90201,Yes,OH,RN,8/2/19,9/12/19,41,9/14/19,10/3/19,19,,Job Board,2,2
90205,Yes,NH,CNA,8/2/19,8/21/19,19,8/25/19,11/6/19,73,,Job Board,6,1
90222,Yes,OH,CNA,8/2/19,10/17/19,76,10/27/19,11/11/19,15,,Unknown,2,1
90238,Yes,PA,CNA,8/2/19,8/8/19,6,8/11/19,8/27/19,16,,Unknown,0,1
90242,Yes,OH,CNA,8/2/19,10/26/19,85,10/27/19,1/18/20,83,,Unknown,2,1
90243,Yes,OH,CNA,8/2/19,10/17/19,76,10/20/19,11/4/19,15,,Unknown,1,1
90302,Yes,OH,LPN,8/2/19,9/12/19,41,9/18/19,10/1/19,13,10/7/20,Job Board,1,1
90314,Yes,OH,CNA,8/2/19,12/4/19,124,12/4/19,12/15/19,11,12/3/20,Unknown,7,1
90326,Yes,IL,CNA,8/2/19,8/8/19,6,8/10/19,8/31/19,21,,Unknown,6,1
90375,Yes,OH,RN,8/3/19,8/15/19,12,8/24/19,9/2/19,9,,Unknown,4,1
90392,Yes,OH,CNA,8/3/19,10/4/19,62,10/7/19,10/28/19,21,,Unknown,1,1
90538,Yes,OH,CNA,8/4/19,10/30/19,87,10/31/19,11/18/19,18,,Unknown,8,1
90547,Yes,PA,LPN,8/4/19,9/11/19,38,12/24/19,9/26/20,277,,Unknown,27,1
90565,Yes,PA,RN,8/4/19,8/20/19,16,9/12/19,9/19/19,7,,Job Board,24,2
90574,Yes,PA,CNA,8/4/19,5/1/20,271,5/16/20,6/14/20,29,,Unknown,6,2
90596,Yes,MA,CNA,8/4/19,8/9/19,5,8/11/19,9/25/19,45,12/1/20,Job Board,10,2
90611,Yes,KY,CNA,8/4/19,10/30/19,87,11/1/19,11/13/19,12,,Job Board,1,1
90651,Yes,OH,CNA,8/4/19,1/22/20,171,2/2/20,3/22/20,49,,Job Board,1,2
90656,Yes,IL,LPN,8/4/19,9/29/20,422,10/2/20,10/24/20,22,,Job Board,4,1
90659,Yes,IL,CNA,8/4/19,11/4/19,92,11/4/19,11/10/19,6,,Job Board,0,1
90663,Yes,OH,CNA,8/4/19,8/26/19,22,9/1/19,9/12/19,11,,Unknown,3,1
90677,Yes,OH,CNA,8/4/19,5/21/20,291,5/24/20,11/30/20,190,,Unknown,6,1
90856,Yes,IL,CNA,8/5/19,9/17/19,43,9/20/19,12/26/19,97,,Unknown,3,1
90857,Yes,OH,CNA,8/5/19,1/15/20,163,2/9/20,3/31/20,51,,Unknown,8,2
90876,Yes,PA,LPN,8/5/19,3/1/20,209,3/28/20,5/25/20,58,,Unknown,1,2
90913,Yes,RI,CNA,8/6/19,1/30/20,177,1/30/20,2/17/20,18,,Unknown,1,1
90928,Yes,FL,LPN,8/6/19,8/25/20,385,8/27/20,11/18/20,83,,Job Board,0,1
90940,Yes,OH,CNA,8/6/19,8/13/19,7,8/13/19,9/12/19,30,12/1/20,Unknown,1,1
90954,Yes,IL,CNA,8/6/19,10/3/19,58,10/6/19,10/16/19,10,12/1/20,IntelyCare,9,1
90976,Yes,RI,CNA,8/6/19,10/31/19,86,11/9/19,8/5/20,270,,Unknown,7,2
90987,Yes,OH,CNA,8/6/19,8/25/20,385,9/3/20,9/7/20,4,,Unknown,0,1
90992,Yes,OH,RN,8/6/19,8/20/19,14,8/27/19,10/20/19,54,,Other,4,1
91014,Yes,PA,RN,8/6/19,10/1/19,56,10/16/19,4/23/20,190,,Job Board,7,2
91018,Yes,OH,CNA,8/6/19,8/18/20,378,8/23/20,11/20/20,89,,Unknown,1,3
91084,Yes,OH,LPN,8/6/19,10/5/19,60,3/25/20,4/1/20,7,,Job Board,1,1
91125,Yes,OH,CNA,8/7/19,11/14/20,465,11/17/20,11/23/20,6,,Job Board,3,1
91133,Yes,MA,CNA,8/7/19,11/11/19,96,11/15/19,2/5/20,82,,Job Board,4,1
91140,Yes,OH,CNA,8/7/19,8/26/19,19,8/26/19,8/31/19,5,,Unknown,1,1
91154,Yes,IL,LPN,8/7/19,10/23/19,77,10/26/19,11/18/19,23,,Unknown,2,1
91180,Yes,IL,CNA,8/7/19,9/3/19,27,9/14/19,9/24/19,10,12/1/20,Google,3,1
91191,Yes,OH,CNA,8/7/19,8/26/19,19,9/2/19,9/12/19,10,,Unknown,17,2
91194,Yes,FL,LPN,8/7/19,8/28/19,21,8/31/19,10/20/19,50,12/1/20,Unknown,7,2
91261,Yes,MA,CNA,8/7/19,9/13/19,37,9/15/19,9/30/19,15,,Unknown,1,1
91273,Yes,PA,CNA,8/7/19,5/10/20,277,5/25/20,8/16/20,83,,Unknown,1,1
91304,Yes,MA,CNA,8/7/19,1/26/20,172,2/7/20,2/26/20,19,,Unknown,2,1
91312,Yes,NJ,LPN,8/8/19,5/28/20,294,6/1/20,6/8/20,7,,Job Board,5,2
91332,Yes,OH,CNA,8/8/19,12/25/19,139,12/25/19,1/5/20,11,,Job Board,4,1
91362,Yes,IL,CNA,8/8/19,3/20/20,225,3/23/20,4/2/20,10,,Referral,1,1
91367,Yes,OH,CNA,8/8/19,11/28/19,112,12/3/19,12/8/19,5,,Unknown,2,1
91453,Yes,IN,CNA,8/8/19,9/11/19,34,9/13/19,11/8/19,56,,Unknown,8,1
91479,Yes,OH,CNA,8/8/19,9/20/19,43,9/23/19,10/14/19,21,2/26/20,Unknown,3,1
91511,Yes,OH,CNA,8/8/19,9/23/19,46,9/28/19,10/23/19,25,,Job Board,2,1
91528,Yes,OH,RN,8/8/19,6/19/20,316,6/20/20,7/4/20,14,,Unknown,1,1
91529,Yes,NJ,CNA,8/8/19,4/25/20,261,5/31/20,9/14/20,106,,Job Board,8,2
91542,Yes,OH,CNA,8/8/19,1/3/20,148,1/4/20,1/12/20,8,,Unknown,3,2
91557,Yes,OH,CNA,8/9/19,3/18/20,222,3/19/20,3/23/20,4,6/5/20,Job Board,3,2
91569,Yes,OH,RN,8/9/19,9/12/19,34,9/22/19,11/15/19,54,,Unknown,2,2
91572,Yes,AZ,CNA,8/9/19,9/30/19,52,9/30/19,10/7/19,7,,Unknown,4,2
91599,Yes,PA,CNA,8/9/19,9/11/19,33,9/15/19,7/29/20,318,5/22/20,Job Board,1,1
91613,Yes,OH,LPN,8/9/19,10/7/19,59,10/7/19,10/31/19,24,12/1/20,Job Board,3,1
91641,Yes,OH,CNA,8/9/19,12/7/19,120,12/11/19,1/10/20,30,,Unknown,1,1
91676,Yes,PA,CNA,8/9/19,9/6/19,28,9/28/19,10/10/19,12,,Google,1,1
91746,Yes,OH,LPN,8/9/19,9/5/19,27,9/6/19,9/10/19,4,,Google,1,1
91817,Yes,OH,CNA,8/9/19,9/20/19,42,9/23/19,10/2/19,9,,Unknown,3,1
91879,Yes,OH,CNA,8/10/19,11/8/19,90,11/10/19,12/20/19,40,,Unknown,1,1
91887,Yes,RI,RN,8/10/19,8/20/19,10,8/31/19,1/29/20,151,,Unknown,25,2
91939,Yes,OH,LPN,8/10/19,10/30/19,81,12/1/19,2/15/20,76,,Unknown,0,2
91944,Yes,OH,LPN,8/10/19,9/8/20,395,10/9/20,11/28/20,50,,Unknown,2,2
91953,Yes,OH,LPN,8/10/19,9/11/19,32,9/11/19,12/26/19,106,9/23/20,Unknown,1,1
91957,Yes,OH,CNA,8/10/19,1/14/20,157,1/14/20,2/27/20,44,,Unknown,1,1
91978,Yes,PA,RN,8/10/19,8/29/19,19,8/31/19,9/8/19,8,,Job Board,0,1
91980,Yes,PA,CNA,8/10/19,9/2/19,23,10/4/19,11/4/19,31,,Unknown,1,1
91991,Yes,PA,CNA,8/10/19,2/26/20,200,3/14/20,3/24/20,10,,Google,3,1
92017,Yes,PA,CNA,8/11/19,8/19/19,8,8/24/19,9/7/19,14,,Unknown,2,2
92077,Yes,PA,CNA,8/11/19,8/12/20,367,9/7/20,10/18/20,41,,Google,4,1
92091,Yes,IL,CNA,8/11/19,10/5/19,55,10/10/19,10/19/19,9,12/1/20,Referral,1,1
92117,Yes,PA,CNA,8/11/19,10/12/19,62,10/27/19,12/8/19,42,,Google,3,1
92146,Yes,OH,LPN,8/11/19,10/23/19,73,10/25/19,1/4/20,71,,Unknown,3,1
92158,Yes,OH,CNA,8/12/19,8/26/19,14,8/29/19,11/13/19,76,,Unknown,2,3
92159,Yes,IL,CNA,8/12/19,12/20/19,130,12/24/19,1/1/20,8,,Unknown,1,1
92186,Yes,OH,CNA,8/12/19,11/30/19,110,12/4/19,12/20/19,16,,Unknown,1,2
92265,Yes,OH,CNA,8/12/19,9/5/19,24,9/5/19,11/17/20,439,,Job Board,1,1
92276,Yes,OH,CNA,8/12/19,12/9/19,119,12/24/19,4/30/20,128,,Job Board,3,1
92287,Yes,OH,LPN,8/12/19,8/25/19,13,8/27/19,9/9/19,13,,Unknown,5,4
92303,Yes,CT,LPN,8/12/19,10/1/19,50,11/15/19,11/27/19,12,,Unknown,8,1
92344,Yes,OH,CNA,8/12/19,12/4/19,114,12/4/19,1/5/20,32,,Job Board,3,1
92385,Yes,OH,CNA,8/13/19,10/28/20,442,11/3/20,11/25/20,22,,Unknown,1,1
92387,Yes,OH,RN,8/13/19,6/20/20,312,7/4/20,9/27/20,85,,Unknown,3,1
92394,Yes,OH,CNA,8/13/19,10/21/19,69,10/21/19,11/18/19,28,,Unknown,7,1
92405,Yes,DE,LPN,8/13/19,9/8/20,392,9/13/20,9/23/20,10,,Unknown,12,2
92430,Yes,DE,CNA,8/13/19,9/19/19,37,9/23/19,10/6/19,13,12/1/20,Unknown,5,1
92444,Yes,PA,CNA,8/13/19,9/7/19,25,9/14/19,10/12/19,28,,Unknown,4,1
92479,Yes,OH,CNA,8/13/19,9/13/20,397,9/20/20,11/8/20,49,,Unknown,17,1
92482,Yes,MA,RN,8/13/19,8/23/19,10,8/27/19,9/3/19,7,,Job Board,10,2
92494,Yes,OH,CNA,8/13/19,11/4/20,449,11/9/20,11/22/20,13,,Job Board,1,1
92532,Yes,OH,CNA,8/13/19,10/12/19,60,10/13/19,11/29/19,47,,Job Board,13,3
92533,Yes,OH,LPN,8/13/19,11/1/19,80,11/1/19,11/7/19,6,,Unknown,12,1
92541,Yes,IL,CNA,8/13/19,9/23/19,41,9/26/19,11/3/19,38,12/1/20,Job Board,1,1
92542,Yes,MA,CNA,8/13/19,9/3/19,21,9/8/19,9/18/19,10,,Unknown,1,1
92546,Yes,PA,CNA,8/13/19,11/5/19,84,12/26/19,3/5/20,70,,Referral,2,1
92561,Yes,MA,CNA,8/13/19,8/31/19,18,10/6/19,11/28/19,53,,Job Board,2,2
92580,Yes,OH,CNA,8/13/19,1/28/20,168,1/31/20,3/8/20,37,,Job Board,2,1
92604,Yes,OH,LPN,8/13/19,7/20/20,342,7/22/20,8/2/20,11,,Unknown,1,1
92610,Yes,OH,LPN,8/13/19,10/2/19,50,10/13/19,11/9/19,27,,Referral,0,1
92630,Yes,PA,RN,8/14/19,9/6/19,23,9/14/19,9/21/19,7,,Job Board,4,1
92714,Yes,OH,CNA,8/14/19,9/10/19,27,10/5/19,1/8/20,95,,Job Board,1,1
92742,Yes,PA,CNA,8/14/19,9/13/19,30,9/22/19,10/12/19,20,,Google,14,1
92806,Yes,MA,LPN,8/14/19,3/22/20,221,3/26/20,9/6/20,164,,Unknown,2,1
92826,Yes,PA,RN,8/14/19,9/19/19,36,9/27/19,10/12/19,15,,Unknown,10,1
92840,Yes,OH,CNA,8/14/19,10/12/20,425,10/13/20,10/21/20,8,,Job Board,1,1
92866,Yes,OH,CNA,8/15/19,11/1/19,78,11/7/19,11/18/19,11,,Job Board,3,2
92890,Yes,IL,CNA,8/15/19,12/6/19,113,12/17/19,1/4/20,18,,Unknown,8,1
92895,Yes,OH,CNA,8/15/19,11/5/19,82,11/6/19,12/1/19,25,,Unknown,1,2
92896,Yes,OH,RN,8/15/19,3/5/20,203,3/8/20,11/29/20,266,,Referral,3,2
92904,Yes,OH,CNA,8/15/19,9/18/19,34,9/30/19,11/5/19,36,,Unknown,5,1
92919,Yes,OH,CNA,8/15/19,1/24/20,162,1/24/20,2/3/20,10,,Unknown,0,1
92966,Yes,OH,LPN,8/15/19,10/23/19,69,10/23/19,11/9/19,17,,Unknown,1,2
92972,Yes,OH,RN,8/15/19,6/8/20,298,6/9/20,6/20/20,11,,Job Board,1,1
92977,Yes,PA,RN,8/15/19,9/5/19,21,9/15/19,11/29/19,75,12/1/20,Job Board,19,2
92996,Yes,OH,CNA,8/15/19,10/30/19,76,10/30/19,11/18/19,19,10/6/20,Unknown,3,1
92999,Yes,OH,CNA,8/15/19,3/27/20,225,3/29/20,4/7/20,9,,Job Board,2,1
93025,Yes,OH,LPN,8/15/19,11/30/19,107,11/30/19,12/26/19,26,,Unknown,10,1
93026,Yes,RI,CNA,8/15/19,9/4/19,20,9/27/19,10/7/19,10,,Unknown,15,1
93063,Yes,PA,CNA,8/16/19,1/8/20,145,1/13/20,1/27/20,14,,Job Board,12,2
93154,Yes,PA,RN,8/16/19,8/26/19,10,9/6/19,7/5/20,303,,Unknown,0,1
93225,Yes,FL,CNA,8/16/19,8/10/20,360,8/14/20,8/24/20,10,,Job Board,2,1
93244,Yes,OH,LPN,8/17/19,11/27/19,102,12/1/19,3/6/20,96,,Unknown,2,1
93371,Yes,OH,CNA,8/18/19,9/15/19,28,9/23/19,10/16/19,23,,Unknown,1,1
93415,Yes,MA,CNA,8/18/19,9/4/19,17,9/6/19,10/19/19,43,,Google,3,2
93540,Yes,OH,CNA,8/19/19,12/18/19,121,1/1/20,3/6/20,65,9/10/20,Unknown,4,4
93561,Yes,OH,LPN,8/19/19,9/11/19,23,9/13/19,10/29/19,46,,Job Board,1,1
93630,Yes,OH,LPN,8/19/19,10/3/19,45,10/3/19,8/29/20,331,,Unknown,4,1
93640,Yes,IL,CNA,8/19/19,10/7/19,49,10/31/19,11/28/19,28,12/1/20,Unknown,5,1
93641,Yes,PA,LPN,8/19/19,3/10/20,204,10/8/20,10/30/20,22,,Unknown,7,1
93642,Yes,OH,CNA,8/19/19,1/29/20,163,1/29/20,2/23/20,25,,Job Board,0,1
93646,Yes,IL,CNA,8/19/19,10/10/19,52,10/15/19,10/23/19,8,,Unknown,1,1
93667,Yes,PA,LPN,8/19/19,9/27/19,39,3/3/20,4/14/20,42,,Job Board,2,1
93678,Yes,FL,RN,8/19/19,3/3/20,197,3/4/20,4/12/20,39,,Job Board,5,2
93691,Yes,RI,RN,8/19/19,10/1/20,409,10/6/20,10/15/20,9,,Unknown,1,1
93712,Yes,OH,CNA,8/20/19,9/6/19,17,9/7/19,9/22/19,15,,Unknown,7,1
93734,Yes,PA,CNA,8/20/19,9/9/19,20,9/15/19,11/7/19,53,,Unknown,3,1
93753,Yes,OH,CNA,8/20/19,12/6/19,108,12/11/19,3/28/20,108,,Unknown,2,1
93774,Yes,OH,LPN,8/20/19,10/9/19,50,10/12/19,10/20/19,8,,Unknown,4,1
93789,Yes,NH,CNA,8/20/19,9/6/19,17,9/7/19,7/2/20,299,,Unknown,1,2
93790,Yes,IL,CNA,8/20/19,12/16/19,118,12/26/19,2/12/20,48,,Unknown,3,2
93805,Yes,PA,LPN,8/20/19,9/9/19,20,9/15/19,9/27/19,12,,Unknown,7,1
93838,Yes,OH,RN,8/20/19,10/31/19,72,10/31/19,11/15/19,15,,Unknown,5,2
93869,Yes,OH,CNA,8/20/19,5/19/20,273,5/19/20,9/9/20,113,,Referral,1,1
93907,Yes,OH,LPN,8/20/19,3/19/20,212,3/21/20,8/16/20,148,,Job Board,7,3
93934,Yes,PA,CNA,8/20/19,6/2/20,287,6/7/20,6/14/20,7,,Job Board,0,1
93944,Yes,PA,RN,8/21/19,11/1/19,72,12/26/19,9/4/20,253,,Job Board,1,1
93945,Yes,OH,CNA,8/21/19,10/11/19,51,10/13/19,10/19/19,6,,Unknown,1,1
93949,Yes,OH,CNA,8/21/19,10/23/19,63,10/24/19,10/31/19,7,,Unknown,6,1
93955,Yes,PA,CNA,8/21/19,1/29/20,161,2/3/20,4/5/20,62,10/20/20,Unknown,1,1
93971,Yes,OH,RN,8/21/19,10/28/19,68,11/5/19,6/14/20,222,,Unknown,1,2
94019,Yes,MA,CNA,8/21/19,4/28/20,251,5/3/20,8/10/20,99,,Unknown,1,1
94075,Yes,MA,LPN,8/21/19,6/18/20,302,8/17/20,8/25/20,8,,Job Board,2,1
94111,Yes,IL,CNA,8/21/19,9/16/19,26,9/19/19,10/1/19,12,,Unknown,18,1
94144,Yes,OH,CNA,8/22/19,9/14/19,23,9/14/19,10/8/19,24,,Unknown,2,1
94147,Yes,OH,RN,8/22/19,11/4/20,440,11/4/20,11/16/20,12,,Unknown,1,2
94164,Yes,OH,CNA,8/22/19,8/30/19,8,9/1/19,1/31/20,152,,Job Board,5,1
94168,Yes,OH,CNA,8/22/19,9/23/19,32,9/24/19,10/28/19,34,,Unknown,2,1
94180,Yes,RI,LPN,8/22/19,1/10/20,141,3/10/20,4/16/20,37,11/3/20,Job Board,8,1
94213,Yes,OH,LPN,8/22/19,10/12/19,51,10/26/19,12/22/19,57,,Unknown,1,2
94222,Yes,PA,CNA,8/22/19,10/22/19,61,10/27/19,8/8/20,286,,Unknown,9,1
94255,Yes,OH,CNA,8/22/19,11/1/19,71,11/7/19,11/29/19,22,,Job Board,3,2
94262,Yes,OH,RN,8/22/19,8/29/19,7,9/1/19,6/15/20,288,,Unknown,3,2
94285,Yes,OH,CNA,8/22/19,9/20/19,29,9/20/19,10/26/19,36,,Unknown,3,1
94329,Yes,OH,RN,8/22/19,10/9/19,48,10/9/19,12/5/19,57,,Referral,7,3
94331,Yes,RI,CNA,8/22/19,3/14/20,205,9/3/20,9/12/20,9,,Job Board,0,1
94334,Yes,MA,CNA,8/22/19,11/19/19,89,11/22/19,3/30/20,129,,Unknown,4,2
94371,Yes,MA,RN,8/23/19,10/22/19,60,11/18/19,3/1/20,104,,Unknown,1,2
94372,Yes,OH,CNA,8/23/19,6/24/20,306,6/24/20,7/11/20,17,,Unknown,1,1
94391,Yes,OH,CNA,8/23/19,5/10/20,261,6/7/20,6/19/20,12,,Google,1,1
94403,Yes,PA,CNA,8/23/19,8/27/19,4,9/9/19,9/19/19,10,,Job Board,0,1
94411,Yes,OH,CNA,8/23/19,9/29/19,37,10/3/19,10/26/20,389,5/22/20,Unknown,2,1
94417,Yes,PA,CNA,8/23/19,8/29/19,6,3/2/20,3/8/20,6,,Unknown,3,1
94453,Yes,OH,LPN,8/23/19,3/29/20,219,3/29/20,4/12/20,14,,Unknown,9,2
94464,Yes,NH,CNA,8/23/19,3/12/20,202,3/16/20,4/4/20,19,,Unknown,1,1
94520,Yes,CT,CNA,8/23/19,1/11/20,141,1/13/20,1/23/20,10,,Unknown,1,1
94555,Yes,MA,CNA,8/24/19,10/7/19,44,10/18/19,11/1/19,14,,Unknown,7,1
94616,Yes,OH,CNA,8/24/19,9/11/19,18,9/16/19,9/23/20,373,5/22/20,Google,2,2
94631,Yes,PA,CNA,8/24/19,9/10/19,17,9/15/19,11/30/19,76,,Unknown,1,1
94648,Yes,OH,LPN,8/25/19,5/18/20,267,5/18/20,5/30/20,12,,IntelyCare,1,1
94663,Yes,UT,LPN,8/25/19,9/2/19,8,9/7/19,11/4/19,58,12/1/20,Unknown,1,2
94669,Yes,MA,LPN,8/25/19,11/26/19,93,11/28/19,8/8/20,254,,Unknown,0,2
94672,Yes,FL,CNA,8/25/19,11/29/19,96,8/20/20,9/7/20,18,,Job Board,0,1
94694,Yes,IL,CNA,8/25/19,10/10/19,46,10/14/19,10/22/19,8,12/1/20,Unknown,4,1
94709,Yes,IL,CNA,8/25/19,7/7/20,317,7/11/20,7/21/20,10,,Unknown,0,1
94741,Yes,OH,CNA,8/25/19,10/29/20,431,10/30/20,11/8/20,9,,Google,1,1
94810,Yes,OH,LPN,8/26/19,9/23/19,28,9/23/19,8/13/20,325,,Referral,1,2
94820,Yes,OH,RN,8/26/19,9/16/19,21,9/30/19,10/26/19,26,,Unknown,4,3
94897,Yes,PA,CNA,8/26/19,9/17/19,22,9/22/19,10/2/19,10,,Unknown,5,1
94910,Yes,OH,LPN,8/26/19,10/28/20,429,10/29/20,11/16/20,18,,Unknown,1,1
94924,Yes,OH,CNA,8/26/19,9/30/19,35,10/2/19,11/1/19,30,,Job Board,1,1
94957,Yes,OH,CNA,8/26/19,10/28/19,63,10/28/19,9/2/20,310,,Unknown,8,2
94977,Yes,OH,RN,8/26/19,9/9/19,14,9/9/19,10/3/19,24,,Unknown,5,1
94981,Yes,OH,CNA,8/26/19,10/21/19,56,12/21/19,1/22/20,32,,Unknown,1,2
94987,Yes,OH,CNA,8/26/19,1/16/20,143,1/24/20,2/15/20,22,,Unknown,10,2
95003,Yes,OH,CNA,8/26/19,7/21/20,330,7/25/20,8/25/20,31,,Unknown,1,1
95011,Yes,OH,LPN,8/26/19,11/22/19,88,11/25/19,12/18/19,23,12/1/20,Unknown,0,1
95029,Yes,OH,CNA,8/27/19,11/9/19,74,11/9/19,11/15/19,6,,Job Board,2,1
95035,Yes,PA,LPN,8/27/19,10/2/19,36,9/17/20,10/1/20,14,,Unknown,2,2
95044,Yes,OH,CNA,8/27/19,5/6/20,253,5/29/20,6/20/20,22,,Unknown,0,2
95070,Yes,OH,CNA,8/27/19,11/4/19,69,11/10/19,11/29/20,385,,Unknown,1,1
95071,Yes,OH,CNA,8/27/19,8/29/19,2,8/31/19,9/8/19,8,,Unknown,4,1
95086,Yes,IL,CNA,8/27/19,9/14/19,18,9/15/19,10/5/19,20,12/1/20,Unknown,7,3
